,000_heartRate,015_heartRate,030_heartRate,045_heartRate,060_heartRate,075_heartRate,090_heartRate,105_heartRate,120_heartRate,135_heartRate,150_heartRate,165_heartRate,180_heartRate,195_heartRate,210_heartRate,225_heartRate,240_heartRate,255_heartRate,270_heartRate,285_heartRate,300_heartRate,315_heartRate,330_heartRate,345_heartRate,360_heartRate,375_heartRate,390_heartRate,405_heartRate,420_heartRate,435_heartRate,450_heartRate,465_heartRate,480_heartRate,495_heartRate,510_heartRate,525_heartRate,540_heartRate,555_heartRate,570_heartRate,585_heartRate,600_heartRate,615_heartRate,630_heartRate,645_heartRate,660_heartRate,675_heartRate,690_heartRate,705_heartRate,720_heartRate,735_heartRate,750_heartRate,765_heartRate,780_heartRate,795_heartRate,810_heartRate,825_heartRate,840_heartRate,855_heartRate,870_heartRate,885_heartRate,studyId,startTimeStamp,startDateTime,endTimeStamp,steps,distanceInMeters,maxMotionIntensity,meanMotionIntensity,sleepLabel
439,57,57,57,57,57,57,57,57,57,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,56,56,56,56,56,56,56,56,57,57,57,57,56,56,56,56,56,56,56,56,57,57,57,57,56,56,56,56,57,57,57,S4,1518317100,2018-02-11 2:45:00,1518318000,0,0.0,0,0.0,1
440,57,57,57,57,57,57,57,57,57,56,56,56,56,57,57,57,57,73,73,73,73,67,67,67,67,61,61,61,61,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,S4,1518318000,2018-02-11 3:00:00,1518318900,0,0.0,3,0.2,1
441,58,58,58,58,58,58,58,58,58,57,57,57,57,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,S4,1518318900,2018-02-11 3:15:00,1518319800,0,0.0,2,0.466666667,1
442,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,70,70,70,70,67,67,67,67,61,61,61,61,58,58,58,S4,1518319800,2018-02-11 3:30:00,1518320700,0,0.0,3,0.666666667,1
443,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,57,57,57,57,56,56,56,56,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,S4,1518320700,2018-02-11 3:45:00,1518321600,0,0.0,0,0.0,1
444,56,56,56,56,56,55,55,55,55,56,56,56,56,55,55,55,55,56,56,56,56,56,56,56,56,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,S4,1518321600,2018-02-11 4:00:00,1518322500,0,0.0,3,0.6,1
445,56,58,58,58,58,60,60,60,60,58,58,58,58,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,64,64,64,S4,1518322500,2018-02-11 4:15:00,1518323400,0,0.0,3,0.6,1
446,64,64,64,64,64,59,59,59,59,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,S4,1518323400,2018-02-11 4:30:00,1518324300,0,0.0,0,0.0,1
447,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,65,65,65,65,66,66,66,66,59,59,59,59,57,57,57,57,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,S4,1518324300,2018-02-11 4:45:00,1518325200,0,0.0,3,0.6,1
448,55,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,55,55,55,55,55,55,55,55,55,55,55,S4,1518325200,2018-02-11 5:00:00,1518326100,0,0.0,3,0.6,1
449,55,55,55,55,55,55,55,55,55,55,55,55,55,56,56,56,56,55,55,55,55,56,56,56,56,55,55,55,55,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,S4,1518326100,2018-02-11 5:15:00,1518327000,0,0.0,0,0.0,1
450,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,66,66,66,69,69,69,69,75,75,75,75,73,73,73,73,73,73,73,73,64,64,64,64,56,56,56,56,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,S4,1518327000,2018-02-11 5:30:00,1518327900,0,0.0,5,2.333333333,1
451,53,53,53,53,53,56,56,56,56,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,S4,1518327900,2018-02-11 5:45:00,1518328800,0,0.0,3,0.2,1
452,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,54,54,54,54,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,S4,1518328800,2018-02-11 6:00:00,1518329700,0,0.0,1,0.066666667,1
453,53,53,53,53,53,53,53,53,53,62,62,62,62,66,66,66,66,57,57,57,57,54,54,54,54,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,S4,1518329700,2018-02-11 6:15:00,1518330600,0,0.0,4,0.466666667,1
454,53,53,53,53,53,53,53,53,53,53,53,53,53,54,54,54,54,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,54,54,54,S4,1518330600,2018-02-11 6:30:00,1518331500,0,0.0,4,0.4,1
455,54,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,54,54,54,54,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,54,54,54,S4,1518331500,2018-02-11 6:45:00,1518332400,0,0.0,1,0.133333333,1
456,54,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S4,1518332400,2018-02-11 7:00:00,1518333300,0,0.0,1,0.133333333,1
457,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,58,58,58,58,72,72,72,72,62,62,62,62,58,58,58,58,58,58,58,58,57,57,57,57,57,57,57,S4,1518333300,2018-02-11 7:15:00,1518334200,0,0.0,7,0.533333333,1
458,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,58,58,58,58,75,75,75,75,74,74,74,S4,1518334200,2018-02-11 7:30:00,1518335100,0,0.0,4,0.8,1
459,74,60,60,60,60,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,S4,1518335100,2018-02-11 7:45:00,1518336000,0,0.0,2,0.4,1
460,57,57,57,57,57,58,58,58,58,57,57,57,57,56,56,56,56,57,57,57,57,57,57,57,57,76,76,76,76,71,71,71,71,61,61,61,61,58,58,58,58,73,73,73,73,64,64,64,64,59,59,59,59,57,57,57,57,57,57,57,S4,1518336000,2018-02-11 8:00:00,1518336900,0,0.0,4,2.4,1
461,57,74,74,74,74,73,73,73,73,65,65,65,65,60,60,60,60,57,57,57,57,58,58,58,58,57,57,57,57,61,61,61,61,68,68,68,68,64,64,64,64,63,63,63,63,64,64,64,64,63,63,63,63,62,62,62,62,62,62,62,S4,1518336900,2018-02-11 8:15:00,1518337800,0,0.0,4,1.866666667,1
462,62,62,62,62,62,63,63,63,63,63,63,63,63,62,62,62,62,63,63,63,63,62,62,62,62,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,62,62,62,62,62,62,62,62,62,62,62,62,60,60,60,S4,1518337800,2018-02-11 8:30:00,1518338700,0,0.0,3,0.6,1
463,60,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,60,60,60,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,60,60,60,59,59,59,S4,1518338700,2018-02-11 8:45:00,1518339600,0,0.0,3,0.466666667,0
464,59,74,74,74,74,70,70,70,70,74,74,74,74,70,70,70,70,63,63,63,63,59,59,59,59,59,59,59,59,70,70,70,70,69,69,69,69,62,62,62,62,59,59,59,59,59,59,59,59,69,69,69,69,78,78,78,78,81,81,81,S4,1518339600,2018-02-11 9:00:00,1518340500,0,0.0,7,2.8,0
465,81,79,79,79,79,80,80,80,80,79,79,79,79,80,80,80,80,81,81,81,81,81,81,81,81,79,79,79,79,76,76,76,76,69,69,69,69,66,66,66,66,65,65,65,65,72,72,72,72,80,80,80,80,79,79,79,79,79,79,79,S4,1518340500,2018-02-11 9:15:00,1518341400,0,0.0,7,5.066666667,0
466,79,81,81,81,81,80,80,80,80,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,89,89,89,89,93,93,93,93,85,85,85,85,79,79,79,79,80,80,80,80,78,78,78,S4,1518341400,2018-02-11 9:30:00,1518342300,0,0.0,7,6.066666667,0
467,78,77,77,77,77,74,74,74,74,79,79,79,79,90,90,90,90,101,101,101,101,97,97,97,97,97,97,97,97,93,93,93,93,100,100,100,100,94,94,94,94,100,100,100,100,88,88,88,88,81,81,81,81,79,79,79,79,78,78,78,S4,1518342300,2018-02-11 9:45:00,1518343200,0,0.0,7,6.0,0
468,78,82,82,82,82,82,82,82,82,84,84,84,84,83,83,83,83,84,84,84,84,84,84,84,84,83,83,83,83,84,84,84,84,85,85,85,85,87,87,87,87,86,86,86,86,102,102,102,102,104,104,104,104,91,91,91,91,91,91,91,S4,1518343200,2018-02-11 10:00:00,1518344100,0,0.0,7,5.266666667,0
469,91,90,90,90,90,90,90,90,90,94,94,94,94,98,98,98,98,105,105,105,105,91,91,91,91,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,85,85,85,85,88,88,88,88,87,87,87,87,94,94,94,94,98,98,98,S4,1518344100,2018-02-11 10:15:00,1518345000,0,0.0,7,4.533333333,0
470,98,91,91,91,91,86,86,86,86,89,89,89,89,89,89,89,89,89,89,89,89,92,92,92,92,91,91,91,91,85,85,85,85,90,90,90,90,88,88,88,88,83,83,83,83,90,90,90,90,83,83,83,83,82,82,82,82,87,87,87,S4,1518345000,2018-02-11 10:30:00,1518345900,0,0.0,5,4.066666667,0
471,87,89,89,89,89,90,90,90,90,90,90,90,90,84,84,84,84,88,88,88,88,86,86,86,86,85,85,85,85,88,88,88,88,86,86,86,86,86,86,86,86,84,84,84,84,79,79,79,79,75,75,75,75,81,81,81,81,86,86,86,S4,1518345900,2018-02-11 10:45:00,1518346800,0,0.0,4,3.733333333,0
472,86,92,92,92,92,83,83,83,83,76,76,76,76,75,75,75,75,88,88,88,88,83,83,83,83,93,93,93,93,92,92,92,92,103,103,103,103,101,101,101,101,88,88,88,88,86,86,86,86,87,87,87,87,91,91,91,91,83,83,83,S4,1518346800,2018-02-11 11:00:00,1518347700,0,0.0,7,4.333333333,0
473,83,79,79,79,79,84,84,84,84,88,88,88,88,92,92,92,92,88,88,88,88,90,90,90,90,87,87,87,87,92,92,92,92,108,108,108,108,104,104,104,104,110,110,110,110,103,103,103,103,96,96,96,96,106,106,106,106,98,98,98,S4,1518347700,2018-02-11 11:15:00,1518348600,0,0.0,7,4.8,0
474,98,96,96,96,96,94,94,94,94,87,87,87,87,87,87,87,87,92,92,92,92,84,84,84,84,84,84,84,84,82,82,82,82,83,83,83,83,86,86,86,86,85,85,85,85,89,89,89,89,82,82,82,82,91,91,91,91,82,82,82,S4,1518348600,2018-02-11 11:30:00,1518349500,0,0.03,7,3.4,0
475,82,93,93,93,93,97,97,97,97,119,119,119,119,118,118,118,118,104,104,104,104,99,99,99,99,99,99,99,99,100,100,100,100,99,99,99,99,102,102,102,102,105,105,105,105,103,103,103,103,103,103,103,103,102,102,102,102,103,103,103,S4,1518349500,2018-02-11 11:45:00,1518350400,0,0.0,7,5.933333333,0
476,103,102,102,102,102,114,114,114,114,122,122,122,122,124,124,124,124,115,115,115,115,108,108,108,108,105,105,105,105,104,104,104,104,100,100,100,100,98,98,98,98,97,97,97,97,95,95,95,95,97,97,97,97,95,95,95,95,94,94,94,S4,1518350400,2018-02-11 12:00:00,1518351300,0,0.0,7,5.666666667,0
477,94,96,96,96,96,95,95,95,95,95,95,95,95,98,98,98,98,97,97,97,97,93,93,93,93,92,92,92,92,101,101,101,101,100,100,100,100,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,103,103,103,103,103,103,103,S4,1518351300,2018-02-11 12:15:00,1518352200,0,0.0,7,5.2,0
478,103,103,103,103,103,104,104,104,104,102,102,102,102,99,99,99,99,99,99,99,99,110,110,110,110,100,100,100,100,92,92,92,92,96,96,96,96,97,97,97,97,98,98,98,98,94,94,94,94,91,91,91,91,89,89,89,89,89,89,89,S4,1518352200,2018-02-11 12:30:00,1518353100,0,0.0,7,3.266666667,0
479,89,105,105,105,105,103,103,103,103,98,98,98,98,100,100,100,100,99,99,99,99,88,88,88,88,89,89,89,89,86,86,86,86,85,85,85,85,87,87,87,87,106,106,106,106,115,115,115,115,106,106,106,106,93,93,93,93,83,83,83,S4,1518353100,2018-02-11 12:45:00,1518354000,0,0.0,7,3.533333333,0
480,83,93,93,93,93,89,89,89,89,83,83,83,83,80,80,80,80,78,78,78,78,79,79,79,79,96,96,96,96,94,94,94,94,95,95,95,95,84,84,84,84,81,81,81,81,79,79,79,79,88,88,88,88,97,97,97,97,89,89,89,S4,1518354000,2018-02-11 13:00:00,1518354900,0,0.0,6,3.133333333,0
481,89,88,88,88,88,88,88,88,88,91,91,91,91,86,86,86,86,89,89,89,89,78,78,78,78,78,78,78,78,80,80,80,80,78,78,78,78,79,79,79,79,78,78,78,78,81,81,81,81,84,84,84,84,97,97,97,97,92,92,92,S4,1518354900,2018-02-11 13:15:00,1518355800,0,0.0,4,2.466666667,0
482,92,86,86,86,86,83,83,83,83,97,97,97,97,97,97,97,97,98,98,98,98,100,100,100,100,90,90,90,90,90,90,90,90,92,92,92,92,86,86,86,86,82,82,82,82,81,81,81,81,82,82,82,82,104,104,104,104,117,117,117,S4,1518355800,2018-02-11 13:30:00,1518356700,0,0.0,7,3.533333333,0
483,117,104,104,104,104,90,90,90,90,82,82,82,82,96,96,96,96,95,95,95,95,101,101,101,101,110,110,110,110,94,94,94,94,90,90,90,90,88,88,88,88,95,95,95,95,90,90,90,90,87,87,87,87,105,105,105,105,122,122,122,S4,1518356700,2018-02-11 13:45:00,1518357600,0,0.0,7,4.4,0
484,122,98,98,98,98,104,104,104,104,100,100,100,100,92,92,92,92,90,90,90,90,94,94,94,94,93,93,93,93,92,92,92,92,96,96,96,96,96,96,96,96,95,95,95,95,96,96,96,96,88,88,88,88,85,85,85,85,89,89,89,S4,1518357600,2018-02-11 14:00:00,1518358500,0,0.0,7,4.0,0
485,89,89,89,89,89,87,87,87,87,82,82,82,82,80,80,80,80,87,87,87,87,89,89,89,89,81,81,81,81,87,87,87,87,91,91,91,91,83,83,83,83,79,79,79,79,90,90,90,90,86,86,86,86,95,95,95,95,107,107,107,S4,1518358500,2018-02-11 14:15:00,1518359400,0,0.0,7,3.2,0
486,107,118,118,118,118,113,113,113,113,98,98,98,98,95,95,95,95,88,88,88,88,84,84,84,84,88,88,88,88,93,93,93,93,94,94,94,94,91,91,91,91,88,88,88,88,93,93,93,93,88,88,88,88,92,92,92,92,93,93,93,S4,1518359400,2018-02-11 14:30:00,1518360300,0,0.0,5,3.6,0
487,93,91,91,91,91,84,84,84,84,89,89,89,89,88,88,88,88,113,113,113,113,105,105,105,105,95,95,95,95,91,91,91,91,93,93,93,93,101,101,101,101,97,97,97,97,94,94,94,94,94,94,94,94,92,92,92,92,93,93,93,S4,1518360300,2018-02-11 14:45:00,1518361200,0,0.0,7,4.6,0
488,93,93,93,93,93,91,91,91,91,93,93,93,93,93,93,93,93,93,93,93,93,90,90,90,90,92,92,92,92,107,107,107,107,103,103,103,103,96,96,96,96,95,95,95,95,98,98,98,98,97,97,97,97,102,102,102,102,107,107,107,S4,1518361200,2018-02-11 15:00:00,1518362100,0,0.0,7,4.733333333,0
489,107,98,98,98,98,89,89,89,89,87,87,87,87,93,93,93,93,90,90,90,90,86,86,86,86,94,94,94,94,113,113,113,113,116,116,116,116,108,108,108,108,111,111,111,111,98,98,98,98,95,95,95,95,95,95,95,95,93,93,93,S4,1518362100,2018-02-11 15:15:00,1518363000,0,0.0,7,4.133333333,0
490,93,93,93,93,93,94,94,94,94,91,91,91,91,91,91,91,91,86,86,86,86,109,109,109,109,109,109,109,109,94,94,94,94,88,88,88,88,86,86,86,86,90,90,90,90,90,90,90,90,91,91,91,91,87,87,87,87,86,86,86,S4,1518363000,2018-02-11 15:30:00,1518363900,0,0.0,7,3.6,0
491,86,85,85,85,85,91,91,91,91,103,103,103,103,107,107,107,107,100,100,100,100,96,96,96,96,95,95,95,95,92,92,92,92,93,93,93,93,94,94,94,94,96,96,96,96,94,94,94,94,95,95,95,95,97,97,97,97,109,109,109,S4,1518363900,2018-02-11 15:45:00,1518364800,0,0.0,7,5.866666667,0
492,109,114,114,114,114,102,102,102,102,98,98,98,98,99,99,99,99,99,99,99,99,98,98,98,98,95,95,95,95,95,95,95,95,96,96,96,96,118,118,118,118,115,115,115,115,98,98,98,98,90,90,90,90,86,86,86,86,88,88,88,S4,1518364800,2018-02-11 16:00:00,1518365700,0,0.0,7,4.6,0
493,88,89,89,89,89,96,96,96,96,87,87,87,87,84,84,84,84,85,85,85,85,89,89,89,89,86,86,86,86,82,82,82,82,83,83,83,83,88,88,88,88,116,116,116,116,119,119,119,119,108,108,108,108,98,98,98,98,95,95,95,S4,1518365700,2018-02-11 16:15:00,1518366600,0,0.0,7,3.666666667,0
494,95,89,89,89,89,83,83,83,83,95,95,95,95,94,94,94,94,92,92,92,92,85,85,85,85,91,91,91,91,109,109,109,109,99,99,99,99,96,96,96,96,96,96,96,96,97,97,97,97,96,96,96,96,97,97,97,97,99,99,99,S4,1518366600,2018-02-11 16:30:00,1518367500,0,0.0,7,4.466666667,0
495,99,92,92,92,92,88,88,88,88,97,97,97,97,97,97,97,97,92,92,92,92,91,91,91,91,87,87,87,87,95,95,95,95,98,98,98,98,99,99,99,99,98,98,98,98,95,95,95,95,102,102,102,102,119,119,119,119,119,119,119,S4,1518367500,2018-02-11 16:45:00,1518368400,0,0.0,7,4.466666667,0
496,119,101,101,101,101,100,100,100,100,118,118,118,118,112,112,112,112,101,101,101,101,121,121,121,121,112,112,112,112,100,100,100,100,97,97,97,97,97,97,97,97,99,99,99,99,99,99,99,99,112,112,112,112,117,117,117,117,103,103,103,S4,1518368400,2018-02-11 17:00:00,1518369300,0,0.0,7,5.466666667,0
497,103,95,95,95,95,90,90,90,90,89,89,89,89,93,93,93,93,95,95,95,95,97,97,97,97,102,102,102,102,110,110,110,110,95,95,95,95,93,93,93,93,93,93,93,93,95,95,95,95,94,94,94,94,92,92,92,92,115,115,115,S4,1518369300,2018-02-11 17:15:00,1518370200,0,0.0,7,4.666666667,0
498,115,105,105,105,105,95,95,95,95,90,90,90,90,95,95,95,95,91,91,91,91,89,89,89,89,93,93,93,93,92,92,92,92,92,92,92,92,95,95,95,95,94,94,94,94,92,92,92,92,94,94,94,94,94,94,94,94,94,94,94,S4,1518370200,2018-02-11 17:30:00,1518371100,0,0.0,7,3.866666667,0
499,94,92,92,92,92,88,88,88,88,86,86,86,86,93,93,93,93,94,94,94,94,92,92,92,92,92,92,92,92,91,91,91,91,88,88,88,88,93,93,93,93,94,94,94,94,94,94,94,94,92,92,92,92,102,102,102,102,115,115,115,S4,1518371100,2018-02-11 17:45:00,1518372000,0,0.0,7,5.066666667,0
500,115,104,104,104,104,99,99,99,99,108,108,108,108,95,95,95,95,92,92,92,92,91,91,91,91,91,91,91,91,94,94,94,94,101,101,101,101,106,106,106,106,100,100,100,100,106,106,106,106,104,104,104,104,97,97,97,97,104,104,104,S4,1518372000,2018-02-11 18:00:00,1518372900,0,0.02,7,5.6,0
501,104,96,96,96,96,96,96,96,96,96,96,96,96,94,94,94,94,99,99,99,99,107,107,107,107,95,95,95,95,96,96,96,96,98,98,98,98,107,107,107,107,98,98,98,98,93,93,93,93,91,91,91,91,92,92,92,92,92,92,92,S4,1518372900,2018-02-11 18:15:00,1518373800,0,0.0,7,3.8,0
502,92,94,94,94,94,94,94,94,94,94,94,94,94,89,89,89,89,95,95,95,95,95,95,95,95,90,90,90,90,90,90,90,90,106,106,106,106,101,101,101,101,96,96,96,96,90,90,90,90,91,91,91,91,91,91,91,91,91,91,91,S4,1518373800,2018-02-11 18:30:00,1518374700,0,0.0,7,4.466666667,0
503,91,93,93,93,93,86,86,86,86,83,83,83,83,85,85,85,85,85,85,85,85,94,94,94,94,94,94,94,94,90,90,90,90,88,88,88,88,82,82,82,82,84,84,84,84,83,83,83,83,81,81,81,81,105,105,105,105,103,103,103,S4,1518374700,2018-02-11 18:45:00,1518375600,0,0.0,7,4.266666667,0
504,103,91,91,91,91,85,85,85,85,83,83,83,83,84,84,84,84,83,83,83,83,80,80,80,80,75,75,75,75,76,76,76,76,76,76,76,76,75,75,75,75,78,78,78,78,85,85,85,85,82,82,82,82,80,80,80,80,77,77,77,S4,1518375600,2018-02-11 19:00:00,1518376500,0,0.0,7,3.933333333,0
505,77,86,86,86,86,92,92,92,92,93,93,93,93,93,93,93,93,92,92,92,92,93,93,93,93,98,98,98,98,105,105,105,105,104,104,104,104,99,99,99,99,90,90,90,90,105,105,105,105,111,111,111,111,94,94,94,94,91,91,91,S4,1518376500,2018-02-11 19:15:00,1518377400,0,0.0,7,5.133333333,0
506,91,92,92,92,92,92,92,92,92,93,93,93,93,90,90,90,90,92,92,92,92,92,92,92,92,90,90,90,90,93,93,93,93,82,82,82,82,87,87,87,87,89,89,89,89,91,91,91,91,90,90,90,90,84,84,84,84,80,80,80,S4,1518377400,2018-02-11 19:30:00,1518378300,0,0.0,7,2.933333333,0
507,80,90,90,90,90,97,97,97,97,105,105,105,105,100,100,100,100,94,94,94,94,86,86,86,86,87,87,87,87,89,89,89,89,91,91,91,91,95,95,95,95,91,91,91,91,87,87,87,87,89,89,89,89,84,84,84,84,83,83,83,S4,1518378300,2018-02-11 19:45:00,1518379200,0,0.0,7,4.733333333,0
508,83,89,89,89,89,96,96,96,96,95,95,95,95,89,89,89,89,85,85,85,85,91,91,91,91,90,90,90,90,88,88,88,88,87,87,87,87,91,91,91,91,91,91,91,91,89,89,89,89,92,92,92,92,91,91,91,91,86,86,86,S4,1518379200,2018-02-11 20:00:00,1518380100,0,0.0,7,3.533333333,0
509,86,80,80,80,80,84,84,84,84,89,89,89,89,85,85,85,85,84,84,84,84,86,86,86,86,82,82,82,82,79,79,79,79,86,86,86,86,80,80,80,80,80,80,80,80,78,78,78,78,82,82,82,82,86,86,86,86,80,80,80,S4,1518380100,2018-02-11 20:15:00,1518381000,0,0.0,7,4.4,0
510,80,91,91,91,91,109,109,109,109,98,98,98,98,86,86,86,86,87,87,87,87,88,88,88,88,79,79,79,79,75,75,75,75,75,75,75,75,77,77,77,77,89,89,89,89,95,95,95,95,91,91,91,91,90,90,90,90,87,87,87,S4,1518381000,2018-02-11 20:30:00,1518381900,0,0.0,7,3.933333333,0
511,87,85,85,85,85,90,90,90,90,90,90,90,90,88,88,88,88,89,89,89,89,85,85,85,85,89,89,89,89,90,90,90,90,91,91,91,91,90,90,90,90,86,86,86,86,84,84,84,84,87,87,87,87,90,90,90,90,86,86,86,S4,1518381900,2018-02-11 20:45:00,1518382800,0,0.0,7,4.466666667,0
512,86,84,84,84,84,83,83,83,83,86,86,86,86,84,84,84,84,83,83,83,83,82,82,82,82,85,85,85,85,85,85,85,85,79,79,79,79,77,77,77,77,83,83,83,83,101,101,101,101,93,93,93,93,95,95,95,95,88,88,88,S4,1518382800,2018-02-11 21:00:00,1518383700,0,0.0,7,4.133333333,0
513,88,81,81,81,81,78,78,78,78,84,84,84,84,81,81,81,81,78,78,78,78,93,93,93,93,110,110,110,110,99,99,99,99,87,87,87,87,85,85,85,85,83,83,83,83,78,78,78,78,84,84,84,84,81,81,81,81,84,84,84,S4,1518383700,2018-02-11 21:15:00,1518384600,0,0.0,7,5.2,0
514,84,81,81,81,81,83,83,83,83,82,82,82,82,86,86,86,86,87,87,87,87,87,87,87,87,86,86,86,86,88,88,88,88,89,89,89,89,87,87,87,87,85,85,85,85,83,83,83,83,78,78,78,78,87,87,87,87,87,87,87,S4,1518384600,2018-02-11 21:30:00,1518385500,0,0.0,7,4.266666667,0
515,87,91,91,91,91,90,90,90,90,89,89,89,89,91,91,91,91,87,87,87,87,99,99,99,99,103,103,103,103,91,91,91,91,89,89,89,89,112,112,112,112,109,109,109,109,91,91,91,91,87,87,87,87,87,87,87,87,90,90,90,S4,1518385500,2018-02-11 21:45:00,1518386400,0,0.0,7,4.133333333,0
516,90,88,88,88,88,85,85,85,85,93,93,93,93,92,92,92,92,90,90,90,90,90,90,90,90,91,91,91,91,90,90,90,90,87,87,87,87,83,83,83,83,84,84,84,84,88,88,88,88,87,87,87,87,89,89,89,89,85,85,85,S4,1518386400,2018-02-11 22:00:00,1518387300,0,0.0,7,4.733333333,0
517,85,89,89,89,89,90,90,90,90,90,90,90,90,91,91,91,91,89,89,89,89,86,86,86,86,89,89,89,89,86,86,86,86,91,91,91,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,90,90,90,90,93,93,93,S4,1518387300,2018-02-11 22:15:00,1518388200,0,0.0,7,4.8,0
518,93,103,103,103,103,102,102,102,102,92,92,92,92,86,86,86,86,84,84,84,84,91,91,91,91,92,92,92,92,88,88,88,88,87,87,87,87,92,92,92,92,90,90,90,90,90,90,90,90,89,89,89,89,92,92,92,92,88,88,88,S4,1518388200,2018-02-11 22:30:00,1518389100,0,0.0,7,3.933333333,0
519,88,84,84,84,84,86,86,86,86,89,89,89,89,94,94,94,94,91,91,91,91,91,91,91,91,89,89,89,89,93,93,93,93,94,94,94,94,94,94,94,94,92,92,92,92,91,91,91,91,91,91,91,91,92,92,92,92,95,95,95,S4,1518389100,2018-02-11 22:45:00,1518390000,0,0.0,7,4.533333333,0
520,95,93,93,93,93,91,91,91,91,91,91,91,91,91,91,91,91,94,94,94,94,90,90,90,90,90,90,90,90,91,91,91,91,88,88,88,88,86,86,86,86,83,83,83,83,84,84,84,84,82,82,82,82,82,82,82,82,81,81,81,S4,1518390000,2018-02-11 23:00:00,1518390900,0,0.0,7,3.4,0
