,000_heartRate,015_heartRate,030_heartRate,045_heartRate,060_heartRate,075_heartRate,090_heartRate,105_heartRate,120_heartRate,135_heartRate,150_heartRate,165_heartRate,180_heartRate,195_heartRate,210_heartRate,225_heartRate,240_heartRate,255_heartRate,270_heartRate,285_heartRate,300_heartRate,315_heartRate,330_heartRate,345_heartRate,360_heartRate,375_heartRate,390_heartRate,405_heartRate,420_heartRate,435_heartRate,450_heartRate,465_heartRate,480_heartRate,495_heartRate,510_heartRate,525_heartRate,540_heartRate,555_heartRate,570_heartRate,585_heartRate,600_heartRate,615_heartRate,630_heartRate,645_heartRate,660_heartRate,675_heartRate,690_heartRate,705_heartRate,720_heartRate,735_heartRate,750_heartRate,765_heartRate,780_heartRate,795_heartRate,810_heartRate,825_heartRate,840_heartRate,855_heartRate,870_heartRate,885_heartRate,studyId,startTimeStamp,startDateTime,endTimeStamp,steps,distanceInMeters,maxMotionIntensity,meanMotionIntensity,sleepLabel
6891,74,75,75,75,75,84,84,84,84,83,83,83,83,70,70,70,70,74,74,74,74,73,73,73,73,61,61,61,61,57,57,57,57,56,56,56,56,58,58,58,58,56,56,56,56,55,55,55,55,54,54,54,54,55,55,55,55,54,54,54,S1,1492425000,2017-04-17 10:30:00,1492425900,0,0.0,7,2.8,0
6892,54,56,56,56,56,56,56,56,56,55,55,55,55,54,54,54,54,57,57,57,57,57,57,57,57,55,55,55,55,54,54,54,54,54,54,54,54,57,57,57,57,55,55,55,55,54,54,54,54,55,55,55,55,53,53,53,53,53,53,53,S1,1492425900,2017-04-17 10:45:00,1492426800,0,0.0,2,0.6,0
6893,53,54,54,54,54,55,55,55,55,57,57,57,57,55,55,55,55,55,55,55,55,57,57,57,57,62,62,62,62,59,59,59,59,58,58,58,58,59,59,59,59,58,58,58,58,59,59,59,59,61,61,61,61,61,61,61,61,60,60,60,S1,1492426800,2017-04-17 11:00:00,1492427700,0,0.0,2,0.533333333,0
6894,60,60,60,60,60,57,57,57,57,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,60,60,60,59,59,59,59,59,59,59,59,60,60,60,60,60,60,60,60,60,60,60,60,59,59,59,59,59,59,59,59,59,59,59,S1,1492427700,2017-04-17 11:15:00,1492428600,0,0.0,3,1.0,0
6895,59,59,59,59,59,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,59,59,59,59,59,59,59,59,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,60,60,60,S1,1492428600,2017-04-17 11:30:00,1492429500,0,0.0,3,1.133333333,0
6896,60,59,59,59,59,60,60,60,60,57,57,57,57,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58,58,58,58,58,57,57,57,57,60,60,60,60,59,59,59,59,57,57,57,57,60,60,60,60,59,59,59,59,60,60,60,S1,1492429500,2017-04-17 11:45:00,1492430400,0,0.0,2,1.733333333,0
6897,60,60,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,61,61,61,61,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,60,60,60,60,61,61,61,61,60,60,60,S1,1492430400,2017-04-17 12:00:00,1492431300,0,0.0,2,1.2,0
6898,60,61,61,61,61,61,61,61,61,61,61,61,61,63,63,63,63,61,61,61,61,60,60,60,60,61,61,61,61,61,61,61,61,62,62,62,62,62,62,62,62,63,63,63,63,61,61,61,61,62,62,62,62,62,62,62,62,62,62,62,S1,1492431300,2017-04-17 12:15:00,1492432200,0,0.0,4,1.533333333,0
6899,62,62,62,62,62,61,61,61,61,82,82,82,82,80,80,80,80,77,77,77,77,76,76,76,76,76,76,76,76,76,76,76,76,73,73,73,73,69,69,69,69,73,73,73,73,76,76,76,76,74,74,74,74,68,68,68,68,72,72,72,S1,1492432200,2017-04-17 12:30:00,1492433100,0,0.0,5,3.933333333,0
6900,72,82,82,82,82,79,79,79,79,81,81,81,81,84,84,84,84,82,82,82,82,75,75,75,75,82,82,82,82,82,82,82,82,82,82,82,82,83,83,83,83,90,90,90,90,90,90,90,90,101,101,101,101,100,100,100,100,92,92,92,S1,1492433100,2017-04-17 12:45:00,1492434000,0,0.0,7,5.466666667,0
6901,92,98,98,98,98,83,83,83,83,99,99,99,99,90,90,90,90,79,79,79,79,83,83,83,83,88,88,88,88,86,86,86,86,84,84,84,84,80,80,80,80,71,71,71,71,74,74,74,74,81,81,81,81,82,82,82,82,84,84,84,S1,1492434000,2017-04-17 13:00:00,1492434900,0,0.0,7,5.266666667,0
6902,84,82,82,82,82,82,82,82,82,81,81,81,81,80,80,80,80,88,88,88,88,90,90,90,90,92,92,92,92,91,91,91,91,90,90,90,90,85,85,85,85,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,94,94,94,S1,1492434900,2017-04-17 13:15:00,1492435800,0,0.0,7,4.333333333,0
6903,94,91,91,91,91,81,81,81,81,77,77,77,77,76,76,76,76,73,73,73,73,73,73,73,73,76,76,76,76,87,87,87,87,83,83,83,83,84,84,84,84,79,79,79,79,85,85,85,85,88,88,88,88,85,85,85,85,79,79,79,S1,1492435800,2017-04-17 13:30:00,1492436700,0,0.0,7,3.8,0
6904,79,73,73,73,73,70,70,70,70,75,75,75,75,81,81,81,81,76,76,76,76,70,70,70,70,67,67,67,67,68,68,68,68,83,83,83,83,81,81,81,81,74,74,74,74,88,88,88,88,87,87,87,87,81,81,81,81,88,88,88,S1,1492436700,2017-04-17 13:45:00,1492437600,0,0.0,7,3.8,0
6905,88,81,81,81,81,75,75,75,75,77,77,77,77,92,92,92,92,82,82,82,82,77,77,77,77,76,76,76,76,73,73,73,73,73,73,73,73,72,72,72,72,74,74,74,74,70,70,70,70,75,75,75,75,80,80,80,80,74,74,74,S1,1492437600,2017-04-17 14:00:00,1492438500,0,0.0,7,3.133333333,0
6906,74,81,81,81,81,80,80,80,80,76,76,76,76,71,71,71,71,70,70,70,70,71,71,71,71,71,71,71,71,69,69,69,69,68,68,68,68,68,68,68,68,68,68,68,68,93,93,93,93,105,105,105,105,92,92,92,92,74,74,74,S1,1492438500,2017-04-17 14:15:00,1492439400,0,0.0,7,2.2,0
6907,74,91,91,91,91,80,80,80,80,82,82,82,82,92,92,92,92,106,106,106,106,96,96,96,96,94,94,94,94,81,81,81,81,79,79,79,79,83,83,83,83,75,75,75,75,77,77,77,77,76,76,76,76,67,67,67,67,66,66,66,S1,1492439400,2017-04-17 14:30:00,1492440300,0,0.0,7,4.066666667,0
6908,66,64,64,64,64,64,64,64,64,71,71,71,71,71,71,71,71,68,68,68,68,66,66,66,66,64,64,64,64,76,76,76,76,82,82,82,82,98,98,98,98,102,102,102,102,92,92,92,92,84,84,84,84,80,80,80,80,73,73,73,S1,1492440300,2017-04-17 14:45:00,1492441200,0,0.0,7,4.333333333,0
6909,73,68,68,68,68,66,66,66,66,64,64,64,64,64,64,64,64,64,64,64,64,65,65,65,65,77,77,77,77,70,70,70,70,63,63,63,63,64,64,64,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,66,66,66,S1,1492441200,2017-04-17 15:00:00,1492442100,0,0.0,4,1.133333333,0
6910,66,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,81,81,81,81,86,86,86,86,76,76,76,76,76,76,76,76,70,70,70,70,63,63,63,63,61,61,61,S1,1492442100,2017-04-17 15:15:00,1492443000,0,0.0,7,2.733333333,0
6911,61,72,72,72,72,76,76,76,76,62,62,62,62,61,61,61,61,71,71,71,71,67,67,67,67,62,62,62,62,67,67,67,67,72,72,72,72,64,64,64,64,61,61,61,61,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,S1,1492443000,2017-04-17 15:30:00,1492443900,0,0.0,4,1.2,0
6912,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,60,60,60,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,S1,1492443900,2017-04-17 15:45:00,1492444800,0,0.0,3,0.4,0
6913,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,60,60,60,60,60,60,60,59,59,59,59,59,59,59,59,62,62,62,62,63,63,63,63,58,58,58,58,59,59,59,S1,1492444800,2017-04-17 16:00:00,1492445700,0,0.0,4,1.933333333,0
6914,59,58,58,58,58,59,59,59,59,61,61,61,61,60,60,60,60,59,59,59,59,59,59,59,59,79,79,79,79,82,82,82,82,71,71,71,71,78,78,78,78,93,93,93,93,96,96,96,96,87,87,87,87,79,79,79,79,77,77,77,S1,1492445700,2017-04-17 16:15:00,1492446600,0,0.0,7,4.066666667,0
6915,77,75,75,75,75,76,76,76,76,74,74,74,74,75,75,75,75,77,77,77,77,75,75,75,75,77,77,77,77,77,77,77,77,76,76,76,76,75,75,75,75,77,77,77,77,76,76,76,76,77,77,77,77,78,78,78,78,76,76,76,S1,1492446600,2017-04-17 16:30:00,1492447500,0,0.0,7,4.2,0
6916,76,82,82,82,82,78,78,78,78,71,71,71,71,73,73,73,73,74,74,74,74,94,94,94,94,100,100,100,100,97,97,97,97,86,86,86,86,92,92,92,92,92,92,92,92,80,80,80,80,75,75,75,75,76,76,76,76,83,83,83,S1,1492447500,2017-04-17 16:45:00,1492448400,0,0.0,7,5.933333333,0
6917,83,95,95,95,95,95,95,95,95,94,94,94,94,90,90,90,90,100,100,100,100,114,114,114,114,99,99,99,99,88,88,88,88,79,79,79,79,77,77,77,77,82,82,82,82,94,94,94,94,90,90,90,90,79,79,79,79,75,75,75,S1,1492448400,2017-04-17 17:00:00,1492449300,0,0.0,7,6.2,0
6918,75,73,73,73,73,71,71,71,71,67,67,67,67,80,80,80,80,88,88,88,88,67,67,67,67,66,66,66,66,69,69,69,69,72,72,72,72,70,70,70,70,66,66,66,66,63,63,63,63,62,62,62,62,68,68,68,68,72,72,72,S1,1492449300,2017-04-17 17:15:00,1492450200,0,0.0,7,4.333333333,0
6919,72,71,71,71,71,72,72,72,72,68,68,68,68,62,62,62,62,60,60,60,60,67,67,67,67,61,61,61,61,59,59,59,59,57,57,57,57,56,56,56,56,56,56,56,56,59,59,59,59,76,76,76,76,75,75,75,75,72,72,72,S1,1492450200,2017-04-17 17:30:00,1492451100,0,0.0,7,2.933333333,0
6920,72,70,70,70,70,67,67,67,67,70,70,70,70,75,75,75,75,79,79,79,79,102,102,102,102,92,92,92,92,95,95,95,95,88,88,88,88,77,77,77,77,78,78,78,78,93,93,93,93,85,85,85,85,83,83,83,83,78,78,78,S1,1492451100,2017-04-17 17:45:00,1492452000,0,0.0,7,6.2,0
6921,78,71,71,71,71,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,65,66,66,66,66,64,64,64,64,64,64,64,64,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,71,71,71,71,64,64,64,64,75,75,75,S1,1492452000,2017-04-17 18:00:00,1492452900,0,0.0,7,3.133333333,0
6922,75,76,76,76,76,78,78,78,78,70,70,70,70,63,63,63,63,59,59,59,59,59,59,59,59,63,63,63,63,62,62,62,62,75,75,75,75,83,83,83,83,77,77,77,77,76,76,76,76,77,77,77,77,80,80,80,80,82,82,82,S1,1492452900,2017-04-17 18:15:00,1492453800,0,0.0,7,4.066666667,0
6923,82,81,81,81,81,70,70,70,70,67,67,67,67,66,66,66,66,72,72,72,72,82,82,82,82,82,82,82,82,79,79,79,79,77,77,77,77,86,86,86,86,93,93,93,93,92,92,92,92,89,89,89,89,89,89,89,89,86,86,86,S1,1492453800,2017-04-17 18:30:00,1492454700,0,0.0,7,4.066666667,0
6924,86,78,78,78,78,78,78,78,78,89,89,89,89,78,78,78,78,72,72,72,72,71,71,71,71,72,72,72,72,72,72,72,72,72,72,72,72,73,73,73,73,72,72,72,72,72,72,72,72,73,73,73,73,84,84,84,84,86,86,86,S1,1492454700,2017-04-17 18:45:00,1492455600,0,0.0,4,3.066666667,0
6925,86,78,78,78,78,90,90,90,90,93,93,93,93,92,92,92,92,92,92,92,92,89,89,89,89,84,84,84,84,78,78,78,78,74,74,74,74,73,73,73,73,73,73,73,73,76,76,76,76,90,90,90,90,82,82,82,82,75,75,75,S1,1492455600,2017-04-17 19:00:00,1492456500,0,0.0,7,2.0,0
6926,75,72,72,72,72,72,72,72,72,72,72,72,72,88,88,88,88,81,81,81,81,75,75,75,75,72,72,72,72,81,81,81,81,84,84,84,84,75,75,75,75,73,73,73,73,73,73,73,73,73,73,73,73,72,72,72,72,81,81,81,S1,1492456500,2017-04-17 19:15:00,1492457400,0,0.0,7,2.466666667,0
6927,81,103,103,103,103,89,89,89,89,92,92,92,92,92,92,92,92,88,88,88,88,85,85,85,85,88,88,88,88,79,79,79,79,73,73,73,73,72,72,72,72,72,72,72,72,70,70,70,70,70,70,70,70,70,70,70,70,71,71,71,S1,1492457400,2017-04-17 19:30:00,1492458300,0,0.0,4,1.8,0
6928,71,70,70,70,70,71,71,71,71,70,70,70,70,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,71,71,71,71,71,71,71,71,70,70,70,70,71,71,71,S1,1492458300,2017-04-17 19:45:00,1492459200,0,0.0,3,0.733333333,0
6929,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,70,70,70,70,70,70,70,70,71,71,71,71,71,71,71,71,71,71,71,71,70,70,70,70,71,71,71,71,71,71,71,71,71,71,71,S1,1492459200,2017-04-17 20:00:00,1492460100,0,0.0,4,1.066666667,0
6930,71,71,71,71,71,70,70,70,70,70,70,70,70,70,70,70,70,71,71,71,71,70,70,70,70,71,71,71,71,71,71,71,71,71,71,71,71,70,70,70,70,70,70,70,70,71,71,71,71,71,71,71,71,71,71,71,71,70,70,70,S1,1492460100,2017-04-17 20:15:00,1492461000,0,0.0,3,1.533333333,0
6931,70,70,70,70,70,71,71,71,71,70,70,70,70,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,70,70,70,70,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,S1,1492461000,2017-04-17 20:30:00,1492461900,0,0.0,3,0.866666667,0
6932,71,70,70,70,70,71,71,71,71,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,71,71,71,71,71,71,71,71,73,73,73,73,88,88,88,88,91,91,91,91,91,91,91,91,88,88,88,88,85,85,85,S1,1492461900,2017-04-17 20:45:00,1492462800,0,0.0,7,2.666666667,0
6933,85,86,86,86,86,86,86,86,86,83,83,83,83,91,91,91,91,104,104,104,104,93,93,93,93,85,85,85,85,88,88,88,88,84,84,84,84,89,89,89,89,86,86,86,86,78,78,78,78,78,78,78,78,82,82,82,82,79,79,79,S1,1492462800,2017-04-17 21:00:00,1492463700,0,0.0,7,3.666666667,0
6934,79,83,83,83,83,83,83,83,83,79,79,79,79,68,68,68,68,75,75,75,75,70,70,70,70,66,66,66,66,77,77,77,77,86,86,86,86,93,93,93,93,80,80,80,80,69,69,69,69,69,69,69,69,82,82,82,82,83,83,83,S1,1492463700,2017-04-17 21:15:00,1492464600,0,0.0,7,4.333333333,0
6935,83,74,74,74,74,70,70,70,70,69,69,69,69,72,72,72,72,103,103,103,103,100,100,100,100,84,84,84,84,83,83,83,83,77,77,77,77,70,70,70,70,64,64,64,64,62,62,62,62,61,61,61,61,60,60,60,60,60,60,60,S1,1492464600,2017-04-17 21:30:00,1492465500,0,0.0,5,3.066666667,0
6936,60,59,59,59,59,59,59,59,59,58,58,58,58,62,62,62,62,72,72,72,72,72,72,72,72,63,63,63,63,58,58,58,58,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,55,54,54,54,54,65,65,65,65,71,71,71,S1,1492465500,2017-04-17 21:45:00,1492466400,0,0.0,7,2.4,0
6937,71,72,72,72,72,79,79,79,79,121,121,121,121,88,88,88,88,67,67,67,67,75,75,75,75,76,76,76,76,85,85,85,85,85,85,85,85,68,68,68,68,74,74,74,74,69,69,69,69,90,90,90,90,117,117,117,117,111,111,111,S1,1492466400,2017-04-17 22:00:00,1492467300,0,0.0,7,4.4,0
6938,111,110,110,110,110,83,83,83,83,62,62,62,62,70,70,70,70,120,120,120,120,127,127,127,127,112,112,112,112,108,108,108,108,113,113,113,113,95,95,95,95,119,119,119,119,76,76,76,76,,,,,,,,,,,,S1,1492467300,2017-04-17 22:15:00,1492468200,0,0.0,7,4.210526316,0
6939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1492468200,,1492469100,,,,,0
6940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,1492469100,,1492470000,,,,,0
6941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,93,93,93,85,85,85,85,85,85,85,85,76,76,76,76,69,69,69,69,66,66,66,66,65,65,65,S1,1492470000,,1492470900,,,,,0
6942,65,63,63,63,63,62,62,62,62,62,62,62,62,62,62,62,62,61,61,61,61,60,60,60,60,60,60,60,60,71,71,71,71,78,78,78,78,90,90,90,90,87,87,87,87,79,79,79,79,76,76,76,76,75,75,75,75,74,74,74,S1,1492470900,2017-04-17 23:15:00,1492471800,0,0.0,7,4.4,0
6943,74,73,73,73,73,72,72,72,72,67,67,67,67,75,75,75,75,75,75,75,75,66,66,66,66,65,65,65,65,63,63,63,63,63,63,63,63,62,62,62,62,62,62,62,62,61,61,61,61,61,61,61,61,60,60,60,60,60,60,60,S1,1492471800,2017-04-17 23:30:00,1492472700,0,0.0,7,1.733333333,0
6944,60,59,59,59,59,58,58,58,58,58,58,58,58,57,57,57,57,57,57,57,57,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,58,58,58,58,,,,,,,,S1,1492472700,2017-04-17 23:45:00,1492473600,0,0.01,0,0.0,1
6945,,58,58,58,58,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,S1,1492473600,2017-04-18 0:00:00,1492474500,0,0.0,0,0.0,1
6946,57,57,57,57,57,57,57,57,57,57,57,57,57,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,58,58,58,58,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,61,61,61,S1,1492474500,2017-04-18 0:15:00,1492475400,0,0.0,3,0.4,1
